iteration,status,skip_reason,score,param_volatility_multiplier_enter,param_stoploss_ladder_step0,param_volatility_multiplier_exit,param_stoploss_ladder_step1,param_lookback_days,param_target_daily_volatility,param_exit_mode,param_stoploss_ladder_ratio0,param_takeprofit_ladder_step0,closed_trades,symbol,strategy,initial_capital,final_equity,open_pnl,total_pnl,total_pnl_pct,total_net_pnl,return_pct,winning_trades,losing_trades,breakeven_trades,win_rate_pct,gross_profit,gross_loss,profit_factor,commission_paid,average_trade,average_winning_trade,average_losing_trade,average_win_loss_ratio,average_bars_held,average_winning_bars_held,average_losing_bars_held,best_trade,worst_trade,max_drawdown,max_drawdown_pct,max_drawdown_period_bars,max_drawdown_period_days,buy_hold_pnl,buy_hold_return_pct,return_vs_buy_hold_pct_points,strategy_outperformance_pnl,cagr_pct,required_account_size,return_on_required_account_pct,net_profit_to_max_drawdown_pct,max_position_value,average_position_value,capital_efficiency_pct,exposure_bars,exposure_pct,bars,start,end,long_closed_trades,long_net_pnl,long_gross_profit,long_gross_loss,long_profit_factor,long_win_rate_pct,short_closed_trades,short_net_pnl,short_gross_profit,short_gross_loss,short_profit_factor,short_win_rate_pct,max_trade_runup,max_trade_runup_pct,max_trade_drawdown,max_trade_drawdown_pct,average_trade_runup,average_trade_drawdown,sharpe_ratio,sortino_ratio
11,COMPLETED,,-1.0492018203310227,1.7000000000000002,-0.004,0.8500000000000001,-0.009000000000000001,28,0.014000000000000002,combined,0.9,0.021,6,NVO,noise_boundary_intraday,1000.0,877.1577066960034,5.676792369513351e-13,-122.8422933039966,-12.28422933039966,-122.84229330399718,-12.28422933039966,0,5,1,0.0,0.0,-122.84229330399718,0.0,0.0,-20.473715550666196,,-24.568458660799436,,6.833333333333333,,8.2,0.0,-56.11837149999933,-124.31909250399713,-12.431909250399713,52115,972.1742844238928,285.16200294550805,28.516200294550803,-40.80042962495046,-408.00429624950465,-4.280551835041157,1124.3190925039971,-10.925927890311964,-98.81208978423611,21095.471429696,9.803291488153125,-0.5823159426106621,33457,57.035458574838046,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,2,-12.93666150000049,0.0,-12.93666150000049,0.0,0.0,4,-109.90563180399668,0.0,-109.90563180399668,0.0,0.0,,,,,,,-1.0492018203310227,-0.07450954932793002
12,COMPLETED,,2.62345779549079,0.5,-0.02,0.45,-0.03,12,0.012,combined,0.8,0.005,1070,NVO,noise_boundary_intraday,1000.0,143888.46068434234,0.0,142888.46068434234,14288.846068434234,142888.46068434237,14288.846068434234,378,364,328,35.32710280373832,307648.21246872505,-164759.7517843827,1.8672534349975058,0.0,133.54061746200222,813.884159970172,-452.6366807263261,1.7980959003679684,16.82429906542056,32.25661375661376,15.032967032967033,13261.300650100036,-7924.729847999831,-23442.597729508416,-36.389569884886,4063,75.79284500842898,285.16200294550805,28.516200294550803,14260.329868139683,142603.29868139682,425.19022691233704,24442.597729508416,584.5878669100696,609.5248586912415,5627041.0975407995,250687.55133303325,2.5393178796364095,18002,30.688714626662122,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,515,44838.387454984106,116809.47701455557,-71971.08955957145,1.6230055391598701,35.33980582524272,555,98050.07322935826,190838.7354541695,-92788.66222481124,2.056703166942956,35.31531531531532,,,,,,,2.62345779549079,2.0712139474112523
13,COMPLETED,,-0.5499659026024648,1.5,-0.02,1.35,-0.03,10,0.011,combined,0.8,0.005,66,NVO,noise_boundary_intraday,1000.0,622.2498043800103,-1.8296475445822587e-14,-377.75019561998965,-37.77501956199897,-377.75019561998977,-37.77501956199897,15,27,24,22.727272727272727,231.76078736700484,-609.5109829869946,0.3802405433799214,0.0,-5.7234878124240876,15.450719157800323,-22.57448085137017,0.6844329780838586,17.53030303030303,25.6,28.62962962962963,46.199889750000004,-73.76812350000027,-428.4618852249928,-42.846188522499276,56997,1063.2450866220593,285.16200294550805,28.516200294550803,-66.29121985654977,-662.9121985654976,-14.645084605412118,1428.4618852249928,-26.444541469896578,-88.1642471935693,18852.885963999997,478.0820619275097,-2.003673052185815,16808,28.653256051824073,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,44,-42.40483704499154,77.37043644200406,-119.7752734869956,0.6459633461025195,18.181818181818183,22,-335.3453585749982,154.39035092500083,-489.7357094999991,0.31525238599126726,31.818181818181817,,,,,,,-0.5499659026024648,-0.10125640052593629
14,COMPLETED,,0.6119352271150582,1.3,-0.002,1.1700000000000002,-0.007,5,0.015,combined,0.7000000000000001,0.02,238,NVO,noise_boundary_intraday,1000.0,1729.3298432000001,0.0,729.3298432000001,72.93298432000002,729.3298431999999,72.93298432000002,80,101,57,33.61344537815126,4639.583238498998,-3910.253395298998,1.1865172840401643,0.0,3.0644111058823524,57.99479048123747,-38.71538015147523,1.4979780711007074,19.289915966386555,31.3375,19.980198019801982,346.3744369000005,-654.6307334399919,-884.1675690000039,-57.5413268236747,35859,668.9282867726446,285.16200294550805,28.516200294550803,44.41678402544922,444.1678402544921,20.060472110973414,1884.1675690000038,38.70833227360356,82.48773974201225,166254.0324471,15836.590157180024,0.43868400210506997,4571,7.792362768496421,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,142,712.3412410830065,2264.7551565620047,-1552.4139154789978,1.4588603812297147,31.690140845070424,96,16.98860211699366,2374.828081936994,-2357.8394798199997,1.0072051563570779,36.45833333333333,,,,,,,0.6119352271150582,0.22896268457654834
15,COMPLETED,,0.5792809940571001,2.8000000000000003,-0.015,1.96,-0.020999999999999998,12,0.012,combined,0.7000000000000001,0.01,5,NVO,noise_boundary_intraday,1000.0,1105.8578747400006,0.0,105.85787474000063,10.585787474000062,105.85787474000053,10.585787474000062,2,3,0,40.0,124.86206949000015,-19.004194749999627,6.570237315106582,0.0,21.171574948000107,62.431034745000076,-6.334731583333209,9.855355972659874,21.0,27.0,17.0,79.1793988499997,-8.410979199999707,-48.19554039999957,-4.201762158194311,16377,305.5031805816002,285.16200294550805,28.516200294550803,-17.930412820550742,-179.30412820550742,3.415628234217527,1048.1955403999996,10.099057920014086,219.6424687044311,10952.42028594,6265.19516559495,0.9665249504339597,105,0.17899761336515513,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,3,-19.004194749999627,0.0,-19.004194749999627,0.0,0.0,2,124.86206949000015,124.86206949000015,0.0,,100.0,,,,,,,0.5792809940571001,0.04179870354830311
16,COMPLETED,,2.9220592889226333,0.5,-0.012,0.4,-0.026000000000000002,26,0.02,combined,0.9,0.03,920,NVO,noise_boundary_intraday,1000.0,1549832.0230745561,0.0,1548832.0230745561,154883.20230745562,1548832.0230745568,154883.20230745562,328,321,271,35.65217391304348,4179758.226001172,-2630926.202926615,1.58870219216018,0.0,1683.513068559301,12743.165323174304,-8196.031784818115,1.5547969624494444,17.558695652173913,32.60060975609756,16.074766355140188,269747.64776740066,-299753.9066549951,-941146.2897121052,-41.20505392128862,4215,78.62831447465621,285.16200294550805,28.516200294550803,154854.68610716108,1548546.8610716106,1061.0985013980699,942146.2897121052,164.3940054731668,164.5686797052923,71801766.14053875,3706477.507019519,2.1570946041118306,16154,27.53835663143539,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,456,267148.8123430528,1426493.9896954265,-1159345.1773523737,1.2304307789964222,35.08771929824561,464,1281683.210731504,2753264.2363057453,-1471581.0255742413,1.8709566027676694,36.206896551724135,,,,,,,2.9220592889226333,2.219808946120786
17,COMPLETED,,2.9566346387034588,0.5,-0.02,0.25,-0.03,26,0.02,combined,0.9,0.028,920,NVO,noise_boundary_intraday,1000.0,1629325.0663124865,0.0,1628325.0663124865,162832.50663124866,1628325.0663124858,162832.50663124866,330,321,269,35.869565217391305,4385707.515380382,-2757382.4490678958,1.5905329044445482,0.0,1769.9185503396586,13290.022773879944,-8589.976476847027,1.5471547343233332,17.558695652173913,32.403030303030306,16.074766355140188,283583.38035500067,-315128.7020573949,-989418.9938409552,-41.20505392123563,4215,78.62831447465621,285.16200294550805,28.516200294550803,162803.99043095412,1628039.904309541,1080.6465755170675,990418.9938409552,164.40769779643063,164.57386369664053,75484578.73924936,3886131.5483569754,2.157162553608865,16154,27.53835663143539,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,457,277853.5109406491,1495314.8212531453,-1217461.3103124965,1.2282236885781033,35.010940919037196,463,1350471.5553718368,2890392.6941272365,-1539921.1387554002,1.876974490046496,36.7170626349892,,,,,,,2.9566346387034588,2.262291915967884
18,COMPLETED,,0.8645158950663876,0.9,-0.015,0.45,-0.029,29,0.02,combined,0.9,0.03,184,NVO,noise_boundary_intraday,1000.0,2546.2933393759918,3.868905196213748e-13,1546.2933393759918,154.62933393759917,1546.293339375991,154.62933393759917,59,70,55,32.065217391304344,4273.69278987998,-2727.399450503991,1.5669478810997974,0.0,8.40376814878256,72.43547101491492,-38.96284929291416,1.85909070638959,19.043478260869566,30.16949152542373,23.9,462.511002,-294.71071139999924,-611.3775393310013,-45.77210577752996,18711,349.0425604116945,285.16200294550805,28.516200294550803,126.11313364304837,1261.1313364304838,36.61114617331715,1611.3775393310013,95.96095897042038,252.91955296035562,104749.736034,3391.5824900001844,1.47617874557134,19553,33.3327650869417,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,125,1373.1116440790136,2736.410800282992,-1363.299156203978,2.0071976043045154,28.799999999999997,59,173.18169529697755,1537.28198959699,-1364.1002943000124,1.1269567172008021,38.983050847457626,,,,,,,0.8645158950663876,0.2837520522284309
19,COMPLETED,,0.3639791837286775,1.2000000000000002,-0.011,0.4800000000000001,-0.019,25,0.02,vwap,0.7000000000000001,0.03,106,NVO,noise_boundary_intraday,1000.0,1211.7038164050045,0.0,211.70381640500455,21.170381640500455,211.7038164050047,21.170381640500455,39,40,27,36.79245283018868,1567.0015286330063,-1355.2977122280015,1.156204658574226,0.0,1.9972058151415537,40.17952637520529,-33.88244280570004,1.1858509318710013,20.169811320754718,32.282051282051285,21.925,144.60698960000107,-97.7623605999959,-717.1494447369905,-59.726670409737416,46002,858.1399104301624,285.16200294550805,28.516200294550803,-7.345818654050348,-73.4581865405035,6.619462867905668,1717.1494447369905,12.328793923782822,29.520181317667415,47668.60683,9915.474033408951,0.4441158038454985,2138,3.64473235594954,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,63,256.393202158011,754.0324759860068,-497.639273827996,1.5152189862061218,34.92063492063492,43,-44.68938575300624,812.9690526469992,-857.6584384000054,0.9478937258095707,39.53488372093023,,,,,,,0.3639791837286775,0.09629628374664971
20,COMPLETED,,-0.4418806848014837,0.7,-0.013000000000000001,0.42,-0.027000000000000003,25,0.017,ladder,0.9,0.026000000000000002,3,NVO,noise_boundary_intraday,1000.0,886.8810644250011,8.875122858853502e-14,-113.11893557499889,-11.31189355749989,-113.118935574999,-11.31189355749989,1,2,0,33.33333333333333,6.720461550000255,-119.83939712499925,0.05607889985453143,0.0,-37.706311858333,6.720461550000255,-59.919698562499626,0.11215779970906287,30.666666666666668,33.0,29.5,6.720461550000255,-102.11167399999937,-167.7548956000005,-15.92631374541017,56504,1054.0484652612038,285.16200294550805,28.516200294550803,-39.82809385205069,-398.28093852050694,-3.9276866811467803,1167.7548956000005,-9.686873161587355,-67.43107864030566,10945.391711100001,10.368035372991864,-1.0334845801843913,56551,96.40470508012274,58660,2018-01-02 09:30:00,2020-12-31 15:55:00,0,0.0,0.0,0.0,,,3,-113.118935574999,6.720461550000255,-119.83939712499925,0.05607889985453143,33.33333333333333,,,,,,,-0.4418806848014837,-0.02330585471382433
