File,Line,Severity,Type,Message,Rule,Creation Date
ki2pixel_trading_automation:scripts/phase5_bayesian_by_vol_profile_5m.py,195,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/phase5_bayesian_by_vol_profile_5m.py,220,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/regenerate_recommendations.py,50,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/scratch_adaptive_multiplier_test.py,89,MINOR,CODE_SMELL,"Remove the unused local variable ""trades"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/scratch_benchmark_vol.py,8,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/scratch_mdd_investigation.py,76,MINOR,CODE_SMELL,"Remove the unused local variable ""equity_old"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/scratch_mdd_investigation.py,79,MAJOR,CODE_SMELL,Add replacement fields or use a normal string instead of an f-string.,python:S3457,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/scratch_mdd_investigation.py,113,MINOR,CODE_SMELL,"Remove the unused local variable ""equity_new"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/scratch_mdd_investigation.py,116,MAJOR,CODE_SMELL,Add replacement fields or use a normal string instead of an f-string.,python:S3457,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/validate_converted_1m.py,17,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 38 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:scripts/validate_converted_5m.py,17,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 38 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,28,MAJOR,CODE_SMELL,Assign this positional parameter to a local variable.,shelldre:S7679,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,32,MAJOR,CODE_SMELL,Assign this positional parameter to a local variable.,shelldre:S7679,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,36,MAJOR,CODE_SMELL,Assign this positional parameter to a local variable.,shelldre:S7679,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,40,MAJOR,CODE_SMELL,Redirect this error message to stderr (>&2).,shelldre:S7677,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,40,MAJOR,CODE_SMELL,Assign this positional parameter to a local variable.,shelldre:S7679,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,103,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,125,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,127,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,171,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,206,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,237,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,239,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,244,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,254,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,267,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,282,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,284,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,344,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,346,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,351,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,390,MAJOR,CODE_SMELL,Assign this positional parameter to a local variable.,shelldre:S7679,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:start_backtest_engine.sh,398,MAJOR,CODE_SMELL,Use '[[' instead of '[' for conditional tests. The '[[' construct is safer and more feature-rich.,shelldre:S7688,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/regression/test_zarattini_fidelity.py,49,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/regression/test_zarattini_fidelity.py,56,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/regression/test_zarattini_fidelity.py,57,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/regression/test_zarattini_fidelity.py,62,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/regression/test_zarattini_fidelity.py,300,MINOR,CODE_SMELL,"Remove the unused local variable ""res"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/regression/test_zarattini_fidelity.py,314,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/regression/test_zarattini_fidelity.py,398,CRITICAL,CODE_SMELL,"Use ""np.nonzero"" when only the condition parameter is provided to ""np.where"".",python:S6729,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_adaptive_volatility_trend_lean.py,20,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_adaptive_volatility_trend_lean.py,23,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_adaptive_volatility_trend_lean.py,24,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_adaptive_volatility_trend_lean.py,25,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_adaptive_volatility_trend_lean.py,27,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,478,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1126,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1271,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1272,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1301,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1348,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1349,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1367,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1368,MINOR,CODE_SMELL,"Consider using ""assertTrue"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1524,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1952,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1953,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_backtest_engine.py,1964,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bayesian_sampler_selection.py,43,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bayesian_sampler_selection.py,76,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bayesian_sampler_selection.py,109,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bayesian_sampler_selection.py,142,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bjorgum_double_tap_lean.py,20,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bjorgum_double_tap_lean.py,23,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bjorgum_double_tap_lean.py,24,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bjorgum_double_tap_lean.py,25,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_bjorgum_double_tap_lean.py,27,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,73,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,83,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,142,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,202,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,203,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,209,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,210,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,216,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,222,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,248,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,250,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_broker_enhanced.py,315,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_convergence_status.py,39,MINOR,CODE_SMELL,"Remove the unused local variable ""summary"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_convergence_status.py,48,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_data.py,46,MAJOR,CODE_SMELL,Remove this commented out code.,python:S125,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_data.py,158,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_high_performance_optimization.py,124,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_high_performance_optimization.py,155,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_high_performance_optimization.py,186,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_high_performance_optimization.py,353,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_high_performance_optimization.py,459,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_high_performance_optimization.py,579,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_high_performance_optimization.py,688,CRITICAL,VULNERABILITY,Make sure publicly writable directories are used safely here.,python:S5443,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_mo_scoring.py,111,MINOR,CODE_SMELL,"Consider using ""assertIsInstance"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_mo_scoring.py,112,MINOR,CODE_SMELL,"Consider using ""assertIsInstance"" instead.",python:S5906,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary.py,131,CRITICAL,CODE_SMELL,"Use ""np.nonzero"" when only the condition parameter is provided to ""np.where"".",python:S6729,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,17,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,19,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,23,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,45,MINOR,CODE_SMELL,"Remove the unused local variable ""hist_data"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,108,CRITICAL,CODE_SMELL,"Use ""np.nonzero"" when only the condition parameter is provided to ""np.where"".",python:S6729,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,137,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,152,CRITICAL,CODE_SMELL,"Use ""np.nonzero"" when only the condition parameter is provided to ""np.where"".",python:S6729,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,193,CRITICAL,CODE_SMELL,"Use ""np.nonzero"" when only the condition parameter is provided to ""np.where"".",python:S6729,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,233,CRITICAL,CODE_SMELL,"Use ""np.nonzero"" when only the condition parameter is provided to ""np.where"".",python:S6729,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_noise_boundary_strategy.py,390,MINOR,CODE_SMELL,"Remove the unused local variable ""dates"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_overfitting_analysis.py,10,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_overfitting_analysis.py,18,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_overfitting_analysis.py,34,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_overfitting_analysis.py,44,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_overfitting_analysis.py,48,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_walk_forward.py,71,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_walk_forward.py,73,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_walk_forward.py,74,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_walk_forward.py,75,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:tests/test_walk_forward.py,77,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
