iteration,status,skip_reason,score,param_volatility_multiplier_enter,param_stoploss_ladder_step0,param_volatility_multiplier_exit,param_stoploss_ladder_step1,param_lookback_days,param_target_daily_volatility,param_exit_mode,param_stoploss_ladder_ratio0,param_takeprofit_ladder_step0,closed_trades,symbol,strategy,initial_capital,final_equity,open_pnl,total_pnl,total_pnl_pct,total_net_pnl,return_pct,winning_trades,losing_trades,breakeven_trades,win_rate_pct,gross_profit,gross_loss,profit_factor,commission_paid,average_trade,average_winning_trade,average_losing_trade,average_win_loss_ratio,average_bars_held,average_winning_bars_held,average_losing_bars_held,best_trade,worst_trade,max_drawdown,max_drawdown_pct,max_drawdown_period_bars,max_drawdown_period_days,buy_hold_pnl,buy_hold_return_pct,return_vs_buy_hold_pct_points,strategy_outperformance_pnl,cagr_pct,required_account_size,return_on_required_account_pct,net_profit_to_max_drawdown_pct,max_position_value,average_position_value,capital_efficiency_pct,exposure_bars,exposure_pct,bars,start,end,long_closed_trades,long_net_pnl,long_gross_profit,long_gross_loss,long_profit_factor,long_win_rate_pct,short_closed_trades,short_net_pnl,short_gross_profit,short_gross_loss,short_profit_factor,short_win_rate_pct,max_trade_runup,max_trade_runup_pct,max_trade_drawdown,max_trade_drawdown_pct,average_trade_runup,average_trade_drawdown,sharpe_ratio,sortino_ratio
1,COMPLETED,,-0.10742889520865191,2.0,-0.008,1.2,-0.028,20,0.01,time_only,0.5,0.012,25,LOGI,noise_boundary_intraday,1000.0,939.6902691091008,0.0,-60.30973089089923,-6.030973089089923,-60.309730890899274,-6.030973089089923,11,14,0,44.0,221.6129210778002,-281.9226519686994,0.7860770304558743,0.0,-2.412389235635971,20.146629188890927,-20.137332283478532,1.000461675125658,45.28,46.09090909090909,44.642857142857146,35.3222914384002,-69.71674771000022,-204.7247990670993,-20.202690831052085,54758,1022.4966550475204,314.7444021968736,31.47444021968736,-37.505413308777285,-375.0541330877728,-2.056761316719502,1204.7247990670994,-5.006100226176232,-29.458927870840178,6938.86319846,2288.4481057208777,-0.8691586671471534,1132,1.9334563093530095,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,11,-61.17093888160065,84.62332053840008,-145.7942594200007,0.5804297156489487,45.45454545454545,14,0.8612079907013666,136.9896005394001,-136.12839254869874,1.0063264391401174,42.857142857142854,,,,,,,-0.10742889520865191,-0.019202503833554575
2,COMPLETED,,-0.4367249730878193,2.4000000000000004,-0.009000000000000001,1.9200000000000004,-0.013000000000000001,6,0.018000000000000002,combined,0.8,0.01,3,LOGI,noise_boundary_intraday,1000.0,900.9695688050014,-9.73443547991337e-14,-99.03043119499864,-9.903043119499864,-99.03043119499853,-9.903043119499864,0,3,0,0.0,0.0,-99.03043119499853,0.0,0.0,-33.010143731666176,,-33.010143731666176,,24.0,,24.0,-18.559321904999706,-58.82954804999957,-219.7084627799992,-19.61926272055123,45867,856.4749274455718,314.7444021968736,31.47444021968736,-41.37748333918722,-413.7748333918722,-3.4240270570893627,1219.708462779999,-8.119188659992181,-45.07356245724623,12165.886887839999,14.072081506300655,-0.8140009200149727,45742,78.12734850037576,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,2,-77.38886995499928,0.0,-77.38886995499928,0.0,0.0,1,-21.64156123999924,0.0,-21.64156123999924,0.0,0.0,,,,,,,-0.4367249730878193,-0.039171640148469924
3,COMPLETED,,-0.20101967383613237,0.9,-0.017,0.63,-0.028,16,0.009000000000000001,time_only,0.5,0.025,224,LOGI,noise_boundary_intraday,1000.0,668.2894407699157,0.0,-331.7105592300843,-33.17105592300843,-331.7105592300844,-33.17105592300843,114,107,3,50.89285714285714,2369.763107971511,-2701.473667201596,0.8772112557463136,0.0,-1.480850710848591,20.787395683960625,-25.247417450482207,0.8233474067092593,44.90625,45.28947368421053,45.11214953271028,172.24606039500043,-111.73945974000068,-793.7387740714938,-57.55652432116919,39088,729.8905959402731,314.7444021968736,31.47444021968736,-64.64549614269579,-646.4549614269579,-12.597798121457693,1793.738774071494,-18.49269046446242,-41.790897719229534,13553.392179985,3335.3320207835986,-2.447435703365381,10059,17.18077474892396,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,112,46.63136972400768,1117.2160300807066,-1070.5846603566988,1.0435569193644818,57.14285714285714,112,-378.3419289540921,1252.547077890805,-1630.889006844897,0.7680149125009869,44.642857142857146,,,,,,,-0.20101967383613237,-0.11243042407533335
4,COMPLETED,,-0.21936786946338738,1.0,-0.011,0.4,-0.012,20,0.007,ladder,0.30000000000000004,0.007,178,LOGI,noise_boundary_intraday,1000.0,789.6903605001021,0.0,-210.3096394998979,-21.030963949989793,-210.30963949989786,-21.030963949989793,91,85,2,51.12359550561798,1533.8624839297033,-1744.1721234296012,0.8794215108275198,0.0,-1.1815148286511115,16.8556316915352,-20.51967204034825,0.8214376749487822,41.146067415730336,40.27472527472528,42.811764705882354,133.82360092000033,-87.63615896000034,-409.282909943204,-34.67763396965389,31501,588.2184727464834,314.7444021968736,31.47444021968736,-52.50540416967715,-525.0540416967715,-7.585243027808342,1409.282909943204,-14.92316681172084,-51.38490623248413,10315.71573615,2461.659819809364,-2.0387304660101946,7284,12.441073990571837,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,91,-90.97718098559724,731.5749565422018,-822.5521375277991,0.8893964566683499,54.94505494505495,87,-119.3324585143006,802.2875273875014,-921.6199859018019,0.8705188034767561,47.12643678160919,,,,,,,-0.21936786946338738,-0.10343403356515433
5,COMPLETED,,0.005686278352056745,2.2,-0.012,1.7600000000000002,-0.022000000000000002,5,0.019,vwap,0.5,0.009000000000000001,88,LOGI,noise_boundary_intraday,1000.0,755.8122973365116,0.0,-244.18770266348838,-24.418770266348837,-244.1877026634882,-24.418770266348837,24,33,31,27.27272727272727,1005.6807261250079,-1249.868428788496,0.8046292737386923,0.0,-2.774860257539639,41.903363588542,-37.874800872378664,1.106365251390702,17.556818181818183,29.291666666666668,24.272727272727273,263.0049458099999,-141.82832400000032,-673.7140286949,-56.375270181023495,35946,671.2200000427,314.7444021968736,31.47444021968736,-55.893210486036196,-558.932104860362,-8.929172312141176,1673.7140286949,-14.589571365061502,-36.24500786135058,37812.31553319,9578.255352051065,-0.6457888103920822,1545,2.6388604222176677,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,62,-140.9461345609928,474.1938500106028,-615.1399845715956,0.7708714469940489,24.193548387096776,26,-103.24156810249536,531.486876114405,-634.7284442169006,0.8373452946009527,34.61538461538461,,,,,,,0.005686278352056745,0.0012219307731879997
6,COMPLETED,,-0.9652966729695784,3.0,-0.006,0.29999999999999993,-0.024,20,0.019,combined,0.4,0.012,2,LOGI,noise_boundary_intraday,1000.0,964.2361954606,-1.955406503384438e-13,-35.763804539399985,-3.576380453939999,-35.76380453939977,-3.576380453939999,0,2,0,0.0,0.0,-35.76380453939977,0.0,0.0,-17.881902269699886,,-17.881902269699886,,2.0,,2.0,-6.453230699999896,-29.310573839399876,-35.76380453940055,-3.5763804539400557,54758,1022.4966550475204,314.7444021968736,31.47444021968736,-35.050820673627356,-350.50820673627356,-1.2093511908992216,1035.7638045394006,-3.4528919028314555,-99.99999999999781,3249.6626025,0.13056097237871198,-1.1005390070921914,54758,93.52667896426864,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,2,-35.76380453939977,0.0,-35.76380453939977,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,-0.9652966729695784,-0.05887478076846623
7,COMPLETED,,-0.5382103050367032,2.6,-0.014,1.8199999999999998,-0.025,8,0.017,vwap,0.1,0.026000000000000002,16,LOGI,noise_boundary_intraday,1000.0,703.2150002272994,0.0,-296.78499977270064,-29.67849997727006,-296.7849997727006,-29.67849997727006,3,12,1,18.75,161.15395150400008,-457.93895127670066,0.35191143067152186,0.0,-18.549062485793787,53.71798383466669,-38.161579273058386,1.4076457226860875,21.6875,30.333333333333332,21.333333333333332,134.19965412000053,-195.45410672000187,-450.3009165490994,-39.12778815923479,39088,729.8905959402731,314.7444021968736,31.47444021968736,-61.15294019695742,-611.5294019695742,-11.0975705723944,1450.3009165490994,-20.463684217954025,-65.90814916547923,12960.912107009999,6507.1119219808925,-2.2898465580380134,347,0.5926760948281752,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,9,-93.93520893959924,26.95429738399954,-120.88950632359878,0.22296639471624513,22.22222222222222,7,-202.84979083310134,134.19965412000053,-337.04944495310184,0.3981601397939507,14.285714285714285,,,,,,,-0.5382103050367032,-0.05531824508828839
8,COMPLETED,,-0.27689308503407645,2.3,-0.006999999999999999,0.6899999999999998,-0.009,14,0.006,time_only,0.30000000000000004,0.013000000000000001,16,LOGI,noise_boundary_intraday,1000.0,934.9045528535014,0.0,-65.0954471464986,-6.50954471464986,-65.09544714649859,-6.50954471464986,6,10,0,37.5,68.71919975860136,-133.81464690509995,0.5135401942011352,0.0,-4.068465446656162,11.453199959766893,-13.381464690509995,0.8559003236685586,46.5,41.333333333333336,49.6,15.504445200000221,-35.08225420000014,-131.2797879899997,-12.840247529914237,35946,671.2200000427,314.7444021968736,31.47444021968736,-37.98398493433722,-379.8398493433722,-2.223692861409232,1131.2797879899997,-5.754142152769906,-49.58527747733509,3987.74330544,1777.644434274654,-1.6323880992464253,744,1.2707522033203527,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,7,-23.384488126899477,28.5552374581005,-51.93972558499998,0.5497764406045911,28.57142857142857,9,-41.71095901959911,40.16396230050086,-81.87492132009997,0.4905526827131224,44.44444444444444,,,,,,,-0.27689308503407645,-0.04015766684025689
9,COMPLETED,,-0.691831179151515,2.3,-0.008,0.45999999999999985,-0.018000000000000002,8,0.016,ladder,0.5,0.016,30,LOGI,noise_boundary_intraday,1000.0,456.0401128611986,0.0,-543.9598871388014,-54.395988713880136,-543.9598871388013,-54.395988713880136,9,21,0,30.0,348.17847141140084,-892.1383585502023,0.3902740736058242,0.0,-18.131996237960042,38.68649682348898,-42.48277897858106,0.9106395050802565,36.766666666666666,29.22222222222222,40.0,161.08946122500174,-148.7211377400015,-594.6304455509011,-57.76126284605147,39088,729.8905959402731,314.7444021968736,31.47444021968736,-85.8704289335675,-858.704289335675,-23.0734543171771,1594.6304455509012,-34.11197175223116,-91.47864715114686,31529.043025094998,5493.939012687724,-1.7252660878601542,1090,1.8617202978752478,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,12,-287.764781199302,165.70339813500172,-453.46817933430367,0.3654135079075585,16.666666666666664,18,-256.1951059394994,182.47507327639912,-438.67017921589866,0.4159732799766885,38.88888888888889,,,,,,,-0.691831179151515,-0.1152205351386712
10,COMPLETED,,-0.37495691086528904,0.5,-0.018000000000000002,0.45,-0.03,13,0.013000000000000001,time_only,0.30000000000000004,0.007,535,LOGI,noise_boundary_intraday,1000.0,109.71348920019932,0.0,-890.2865107998007,-89.02865107998007,-890.2865107998,-89.02865107998007,270,261,4,50.467289719626166,3415.8535074209985,-4306.140018220798,0.7932518434066976,0.0,-1.6640869360743926,12.65130928674444,-16.49862075946666,0.7668101152931409,52.61308411214953,55.44074074074074,50.04980842911878,100.4797550699993,-227.19709505499728,-967.5487775698,-94.27918354756241,57441,1072.5963395774977,314.7444021968736,31.47444021968736,-120.50309129966743,-1205.0309129966743,-52.20745005784488,1967.5487775698,-45.24851027578742,-92.01463858348721,21199.91267632,2079.354271481571,-4.199481971424521,28148,48.07679169228667,58548,2020-01-02 09:30:00,2022-12-30 15:55:00,260,-51.72471841429808,1823.6540326518013,-1875.3787510660989,0.9724190548789713,56.15384615384615,275,-838.5617923855017,1592.1994747691974,-2430.761267154699,0.6550209172260381,45.09090909090909,,,,,,,-0.37495691086528904,-0.33412210494612105
