iteration,status,skip_reason,score,param_volatility_multiplier_enter,param_stoploss_ladder_step0,param_volatility_multiplier_exit,param_stoploss_ladder_step1,param_lookback_days,param_target_daily_volatility,param_exit_mode,param_stoploss_ladder_ratio0,param_takeprofit_ladder_step0,closed_trades,symbol,strategy,initial_capital,final_equity,open_pnl,total_pnl,total_pnl_pct,total_net_pnl,return_pct,winning_trades,losing_trades,breakeven_trades,win_rate_pct,gross_profit,gross_loss,profit_factor,commission_paid,average_trade,average_winning_trade,average_losing_trade,average_win_loss_ratio,average_bars_held,average_winning_bars_held,average_losing_bars_held,best_trade,worst_trade,max_drawdown,max_drawdown_pct,max_drawdown_period_bars,max_drawdown_period_days,buy_hold_pnl,buy_hold_return_pct,return_vs_buy_hold_pct_points,strategy_outperformance_pnl,cagr_pct,required_account_size,return_on_required_account_pct,net_profit_to_max_drawdown_pct,max_position_value,average_position_value,capital_efficiency_pct,exposure_bars,exposure_pct,bars,start,end,long_closed_trades,long_net_pnl,long_gross_profit,long_gross_loss,long_profit_factor,long_win_rate_pct,short_closed_trades,short_net_pnl,short_gross_profit,short_gross_loss,short_profit_factor,short_win_rate_pct,max_trade_runup,max_trade_runup_pct,max_trade_drawdown,max_trade_drawdown_pct,average_trade_runup,average_trade_drawdown,sharpe_ratio,sortino_ratio
1,COMPLETED,,-0.12672149882233172,2.0,-0.008,1.2,-0.028,20,0.01,time_only,0.5,0.012,15,LOGI,noise_boundary_intraday,1000.0,950.0810639915046,0.0,-49.91893600849539,-4.99189360084954,-49.918936008495336,-4.99189360084954,8,6,1,53.333333333333336,118.55350156900361,-168.47243757749894,0.7036967190224684,0.0,-3.3279290672330224,14.819187696125452,-28.07873959624982,0.5277725392668513,33.8,41.25,29.5,30.9498736779001,-73.62909779000023,-178.3041875160991,-16.56970919635189,31478,613.3867795614992,1898.032200357782,189.8032200357782,-194.79511363662775,-1947.9511363662773,-1.6947202776583348,1178.304187516099,-4.236506713408702,-27.996502327792022,18680.19115612,3328.1620072468977,-0.26722925687053745,507,0.902842082769428,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,3,-40.355850669099326,33.273247120900905,-73.62909779000023,0.4519035017351501,66.66666666666666,12,-9.563085339396011,85.28025444810271,-94.8433397874987,0.8991696690476888,50.0,,,,,,,-0.12672149882233172,-0.01488158853615729
2,COMPLETED,,1.0469611495295412,2.4000000000000004,-0.009000000000000001,1.9200000000000004,-0.013000000000000001,6,0.018000000000000002,combined,0.8,0.01,22,LOGI,noise_boundary_intraday,1000.0,2168.8598618861242,1.5106138562259734e-13,1168.8598618861242,116.88598618861243,1168.8598618861245,116.88598618861243,13,9,0,59.09090909090909,1955.33750225771,-786.4776403715856,2.4861959220275804,0.0,53.129993722096565,150.41057709674692,-87.38640448573173,1.7212125614037095,27.09090909090909,29.53846153846154,23.555555555555557,588.6909285732079,-156.3049183773918,-528.8934100899983,-22.891074587999967,24667,480.666233288122,1898.032200357782,189.8032200357782,-72.91723384716576,-729.1723384716577,29.48784966608531,1528.8934100899983,76.45136372308122,221.0010258375553,81846.4243045197,2263.62872809888,1.4281135331425565,7139,12.712800056984117,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,8,903.3880850585117,1143.0286874435108,-239.64060238499906,4.769762202513399,62.5,14,265.47177682761287,812.3088148141994,-546.8370379865866,1.4854678055551254,57.14285714285714,,,,,,,1.0469611495295412,0.15134710331988294
3,COMPLETED,,0.4361831109221732,0.9,-0.017,0.63,-0.028,16,0.009000000000000001,time_only,0.5,0.025,172,LOGI,noise_boundary_intraday,1000.0,1292.0839642400051,0.0,292.0839642400051,29.20839642400051,292.0839642400051,29.20839642400051,90,74,8,52.32558139534884,2620.9635650539017,-2328.8796008138966,1.1254182329296576,0.0,1.6981625827907274,29.121817389487795,-31.47134595694455,0.9253438804088294,41.36046511627907,42.58888888888889,42.36486486486486,182.13934981000045,-135.6181,-473.21858728699624,-35.678107733274196,20563,400.69484554682987,1898.032200357782,189.8032200357782,-160.59482361177768,-1605.9482361177768,8.929917658851805,1473.2185872869964,19.826247561666456,61.7228426961308,22447.236013216,5317.666786432389,1.3012023576891079,7114,12.668281216610868,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,84,235.28316565150374,1152.9227342291026,-917.6395685775989,1.256400414398224,55.952380952380956,88,56.800798588501436,1468.040830824799,-1411.2400322362978,1.0402488572397517,48.86363636363637,,,,,,,0.4361831109221732,0.21407973657264973
4,COMPLETED,,0.8456562445352592,1.0,-0.011,0.4,-0.012,20,0.007,ladder,0.30000000000000004,0.007,132,LOGI,noise_boundary_intraday,1000.0,1565.2724886749047,0.0,565.2724886749047,56.52724886749048,565.2724886749046,56.52724886749048,68,57,7,51.515151515151516,2050.6346095597,-1485.3621208847958,1.3805620735354316,0.0,4.282367338446247,30.156391317054414,-26.058984576926242,1.1572358557576412,38.54545454545455,38.73529411764706,41.8421052631579,197.00329493000052,-84.10403654999921,-342.6034453216939,-21.78984615194856,26337,513.2081966233943,1898.032200357782,189.8032200357782,-133.27597116828773,-1332.7597116828772,16.131811802954864,1342.603445321694,42.10271399530506,164.99322945924592,15430.644847500002,4627.734306354051,3.663310861350602,5073,9.03376308853907,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,62,212.50739729840342,808.8706723044033,-596.3632750059999,1.356338839436861,56.451612903225815,70,352.7650913765011,1241.763937255297,-888.9988458787958,1.3968116415581897,47.14285714285714,,,,,,,0.8456562445352592,0.3491500254203313
5,COMPLETED,,0.9728622672765044,2.2,-0.012,1.7600000000000002,-0.022000000000000002,5,0.019,vwap,0.5,0.009000000000000001,57,LOGI,noise_boundary_intraday,1000.0,2543.120182207759,0.0,1543.1201822077592,154.3120182207759,1543.1201822077594,154.3120182207759,23,24,10,40.35087719298245,3080.2778876331377,-1537.1577054253783,2.003878897240886,0.0,27.072283898381745,133.92512554926685,-64.04823772605742,2.091004066686142,19.70175438596491,27.73913043478261,19.875,683.828719612904,-247.0522809300013,-1032.5999202077926,-36.03448771235108,12724,247.94247992694952,1898.032200357782,189.8032200357782,-35.491201815002285,-354.91201815002273,36.55429801066261,2032.5999202077926,75.91853993824846,149.4402771111229,125736.6755889,27791.54540298924,1.2272633859455924,1123,1.9997863095662083,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,24,463.9373298430505,1188.7075484662325,-724.7702186231822,1.6401164367989263,37.5,33,1079.1828523647089,1891.570339166905,-812.3874868021959,2.328409004196631,42.42424242424242,,,,,,,0.9728622672765044,0.19264502474445705
6,COMPLETED,,-0.6245082448723253,3.0,-0.006,0.29999999999999993,-0.024,20,0.019,combined,0.4,0.012,2,LOGI,noise_boundary_intraday,1000.0,960.9601185400004,3.7545078157563696e-13,-39.039881459999606,-3.9039881459999606,-39.03988145999993,-3.9039881459999606,1,1,0,50.0,1.93877518999999,-40.97865664999992,0.04731182885176383,0.0,-19.519940729999966,1.93877518999999,-40.97865664999992,0.04731182885176383,11.0,1.0,21.0,1.93877518999999,-40.97865664999992,-50.93691089999993,-5.033803778254912,45245,881.6533719188016,1898.032200357782,189.8032200357782,-193.70720818177816,-1937.0720818177815,-1.3204158946862998,1050.9369109,-3.7147692744530865,-76.64359846368302,3840.97798624,1.103582934899311,-1.0164047177530624,45246,80.57197806111547,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,0,0.0,0.0,0.0,,,2,-39.03988145999993,1.93877518999999,-40.97865664999992,0.04731182885176383,50.0,,,,,,,-0.6245082448723253,-0.029054929400792056
7,COMPLETED,,0.16190290642006777,2.6,-0.014,1.8199999999999998,-0.025,8,0.017,vwap,0.1,0.026000000000000002,18,LOGI,noise_boundary_intraday,1000.0,1035.5877841510062,0.0,35.58778415100619,3.558778415100619,35.58778415100616,3.558778415100619,9,8,1,50.0,539.8874527316082,-504.2996685806019,1.0705687240508632,0.0,1.9770991195003422,59.98749474795646,-63.03745857257524,0.9516166436007673,24.5,29.444444444444443,22.0,131.17168512000052,-159.18264491999878,-470.97603242879836,-40.04263071018151,50213,978.4608412898394,1898.032200357782,189.8032200357782,-186.24444162067758,-1862.4444162067757,1.1740570140955864,1470.9760324287984,2.4193313396307015,7.556177321270861,26234.524364700002,11427.437893667413,0.13565248470405464,441,0.7853123441840587,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,7,129.35970726770364,183.2179665395039,-53.858259271800236,3.4018545904886937,57.14285714285714,11,-93.77192311669748,356.66948619210416,-450.44140930880167,0.7918221522737225,45.45454545454545,,,,,,,0.16190290642006777,0.01920255571077205
8,COMPLETED,,0.0007695424670177446,2.3,-0.006999999999999999,0.6899999999999998,-0.009,14,0.006,time_only,0.30000000000000004,0.013000000000000001,7,LOGI,noise_boundary_intraday,1000.0,996.1183909994022,0.0,-3.8816090005977912,-0.3881609000597791,-3.881609000597839,-0.3881609000597791,4,3,0,57.14285714285714,46.85777676940206,-50.7393857699999,0.9234990936194408,0.0,-0.554515571513977,11.714444192350514,-16.913128589999967,0.6926243202145805,42.0,45.25,37.666666666666664,21.053916000000132,-34.660089599999765,-98.85898194999982,-9.313390848766364,31408,612.0227451702004,1898.032200357782,189.8032200357782,-190.19138093583797,-1901.9138093583797,-0.12973016020971784,1098.8589819499998,-0.353239957479313,-3.9264100479621074,8578.192946699999,2363.812028088241,-0.045249728290281475,294,0.5235415627893725,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,2,-3.4853611989982056,7.088909151001623,-10.574270349999829,0.6703922744893446,50.0,5,-0.3962478015996336,39.768867618400435,-40.16511542000006,0.9901345284967781,60.0,,,,,,,0.0007695424670177446,8.294659663073547e-05
9,COMPLETED,,0.5155683445225289,2.3,-0.008,0.45999999999999985,-0.018000000000000002,8,0.016,ladder,0.5,0.016,21,LOGI,noise_boundary_intraday,1000.0,1296.23381002291,0.0,296.2338100229099,29.623381002290987,296.23381002291,29.623381002290987,11,9,1,52.38095238095239,942.1665117689072,-645.9327017459972,1.4586140463583452,0.0,14.106371905852857,85.65150106990065,-71.77030019399969,1.1934114924750097,36.285714285714285,35.72727272727273,34.888888888888886,249.59489635190386,-141.42679477000047,-314.67186440619844,-26.26848078488718,27304,532.0513574289083,1898.032200357782,189.8032200357782,-160.1798390334872,-1601.798390334872,9.046569372136325,1314.6718644061984,22.532908632429784,94.14054560674435,30810.963708089,11203.455435982853,0.9614558402960237,749,1.333784457582449,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,7,237.7446923559052,429.19798056190547,-191.45328820600028,2.241789548686655,57.14285714285714,14,58.48911766700482,512.9685312070018,-454.4794135399969,1.128694756955933,50.0,,,,,,,0.5155683445225289,0.07725389811103996
10,COMPLETED,,0.33511155231234435,0.5,-0.018000000000000002,0.45,-0.03,13,0.013000000000000001,time_only,0.30000000000000004,0.007,441,LOGI,noise_boundary_intraday,1000.0,767.3822805154814,0.0,-232.6177194845186,-23.26177194845186,-232.6177194845177,-23.26177194845186,223,213,5,50.56689342403629,18477.26173854368,-18709.879458028194,0.9875671182165366,0.0,-0.5274778219603575,82.85767595759498,-87.8398096621042,0.9432815972202794,48.034013605442176,49.09417040358744,47.521126760563384,580.236631069996,-1044.838114215005,-4048.492804658218,-92.73921085249424,33828,659.1793626979605,1898.032200357782,189.8032200357782,-213.06499198423006,-2130.6499198423007,-8.458366925471806,5048.492804658218,-4.60766665389487,-5.7457856715681075,111655.06317756,14631.194941407317,-0.20833602423796604,21183,37.72170382505877,56156,2018-01-02 09:30:00,2020-12-31 15:55:00,223,884.1636977367082,9045.793042162111,-8161.6293444254015,1.1083317632331118,56.95067264573991,218,-1116.7814172212263,9431.468696381567,-10548.250113602793,0.8941263806608976,44.03669724770643,,,,,,,0.33511155231234435,0.2660443351606933
