entry_time,exit_time,side,quantity,entry_price,exit_price,gross_pnl,commission,net_pnl,entry_order_id,exit_order_id,exit_comment,is_partial_exit,parent_entry_order_id,entry_bar_idx,exit_bar_idx,bars_held
2022-02-17 13:30:00,2022-02-17 13:30:00,short,188.47913,75.06,75.06,-0.0,0.0,-0.0,entry_short_2022-02-17 13:25:00,exit_VWAPExitRule_2022-02-17 13:30:00,VWAP Cross Up,False,,2540,2540,0
2022-02-17 13:40:00,2022-02-17 13:40:00,short,191.904562,75.05,75.05,-0.0,0.0,-0.0,entry_short_2022-02-17 13:35:00,exit_VWAPExitRule_2022-02-17 13:40:00,VWAP Cross Up,False,,2542,2542,0
2022-02-17 13:50:00,2022-02-17 13:50:00,short,226.805635,75.04,75.04,-0.0,0.0,-0.0,entry_short_2022-02-17 13:45:00,exit_VWAPExitRule_2022-02-17 13:50:00,VWAP Cross Up,False,,2544,2544,0
2022-02-17 14:00:00,2022-02-17 14:00:00,short,200.97065,75.11,75.11,-0.0,0.0,-0.0,entry_short_2022-02-17 13:55:00,exit_VWAPExitRule_2022-02-17 14:00:00,VWAP Cross Up,False,,2546,2546,0
2022-02-17 14:10:00,2022-02-17 14:10:00,short,197.946188,75.07,75.07,-0.0,0.0,-0.0,entry_short_2022-02-17 14:05:00,exit_VWAPExitRule_2022-02-17 14:10:00,VWAP Cross Up,False,,2548,2548,0
2022-02-17 14:20:00,2022-02-17 14:20:00,short,212.443181,75.33,75.33,-0.0,0.0,-0.0,entry_short_2022-02-17 14:15:00,exit_VWAPExitRule_2022-02-17 14:20:00,VWAP Cross Up,False,,2550,2550,0
2022-02-17 14:30:00,2022-02-17 14:30:00,short,211.775045,75.32,75.32,-0.0,0.0,-0.0,entry_short_2022-02-17 14:25:00,exit_VWAPExitRule_2022-02-17 14:30:00,VWAP Cross Up,False,,2552,2552,0
2022-02-17 14:40:00,2022-02-17 14:40:00,short,231.499423,75.4,75.4,-0.0,0.0,-0.0,entry_short_2022-02-17 14:35:00,exit_VWAPExitRule_2022-02-17 14:40:00,VWAP Cross Up,False,,2554,2554,0
2022-02-17 15:05:00,2022-02-17 15:05:00,short,180.056617,75.39,75.39,-0.0,0.0,-0.0,entry_short_2022-02-17 15:00:00,exit_VWAPExitRule_2022-02-17 15:05:00,VWAP Cross Up,False,,2559,2559,0
2022-02-17 15:15:00,2022-02-17 15:15:00,short,178.317265,75.33500000000001,75.33500000000001,-0.0,0.0,-0.0,entry_short_2022-02-17 15:10:00,exit_VWAPExitRule_2022-02-17 15:15:00,VWAP Cross Up,False,,2561,2561,0
2022-02-17 15:25:00,2022-02-17 15:25:00,short,195.239068,75.42,75.42,-0.0,0.0,-0.0,entry_short_2022-02-17 15:20:00,exit_VWAPExitRule_2022-02-17 15:25:00,VWAP Cross Up,False,,2563,2563,0
2022-02-18 14:30:00,2022-02-18 15:40:00,long,118.740638,75.04,74.71,-39.18441054000149,0.0,-39.18441054000149,entry_long_2022-02-18 14:25:00,exit_TimeExitRule_2022-02-18 15:40:00,Time threshold reached,False,,2630,2644,14
2022-02-22 09:50:00,2022-02-22 10:50:00,long,135.15152,75.31,75.12,-25.678788799999694,0.0,-25.678788799999694,entry_long_2022-02-22 09:45:00,exit_VWAPExitRule_2022-02-22 10:50:00,VWAP Cross Down,False,,2652,2664,12
2022-02-23 10:25:00,2022-02-23 15:40:00,short,54.830284,74.26,72.82,78.95560896000065,0.0,78.95560896000065,entry_short_2022-02-23 10:20:00,exit_TimeExitRule_2022-02-23 15:40:00,Time threshold reached,False,,2737,2800,63
2022-02-24 09:50:00,2022-02-24 13:50:00,long,37.017569,71.17,73.22,75.8860164499999,0.0,75.8860164499999,entry_long_2022-02-24 09:45:00,exit_LadderExitRule_2022-02-24 13:50:00,Ladder Step 3,False,,2808,2856,48
2022-02-24 14:00:00,2022-02-24 15:40:00,long,123.249118,73.04,74.3401,160.23617831180005,0.0,160.23617831180005,entry_long_2022-02-24 13:55:00,exit_TimeExitRule_2022-02-24 15:40:00,Time threshold reached,False,,2858,2878,20
2022-02-28 10:45:00,2022-02-28 11:50:00,long,96.68561,75.26,74.575,-66.22964285000022,0.0,-66.22964285000022,entry_long_2022-02-28 10:40:00,exit_VWAPExitRule_2022-02-28 11:50:00,VWAP Cross Down,False,,2975,2988,13
2022-02-28 12:00:00,2022-02-28 12:05:00,long,145.70938,74.755,74.75,-0.7285468999993374,0.0,-0.7285468999993374,entry_long_2022-02-28 11:55:00,exit_VWAPExitRule_2022-02-28 12:05:00,VWAP Cross Down,False,,2990,2991,1
2022-03-01 11:20:00,2022-03-01 15:40:00,short,104.877811,75.52,74.42,115.3655920999994,0.0,115.3655920999994,entry_short_2022-03-01 11:15:00,exit_TimeExitRule_2022-03-01 15:40:00,Time threshold reached,False,,3060,3112,52
2022-03-02 10:30:00,2022-03-02 15:40:00,long,98.931452,76.18,77.72,152.3544360799992,0.0,152.3544360799992,entry_long_2022-03-02 10:25:00,exit_TimeExitRule_2022-03-02 15:40:00,Time threshold reached,False,,3128,3190,62
2022-03-03 10:05:00,2022-03-03 13:15:00,short,153.491234,76.99,76.23,116.6533378399986,0.0,116.6533378399986,entry_short_2022-03-03 10:00:00,exit_VWAPExitRule_2022-03-03 13:15:00,VWAP Cross Up,False,,3201,3239,38
2022-03-03 13:25:00,2022-03-03 15:20:00,short,129.419529,76.11,76.13,-2.5883905799994853,0.0,-2.5883905799994853,entry_short_2022-03-03 13:20:00,exit_VWAPExitRule_2022-03-03 15:20:00,VWAP Cross Up,False,,3241,3264,23
2022-03-03 15:30:00,2022-03-03 15:30:00,short,289.006331,76.32939999999999,76.32939999999999,-0.0,0.0,-0.0,entry_short_2022-03-03 15:25:00,exit_VWAPExitRule_2022-03-03 15:30:00,VWAP Cross Up,False,,3266,3266,0
2022-03-03 15:40:00,2022-03-03 15:40:00,short,277.891704,76.37,76.37,-0.0,0.0,-0.0,entry_short_2022-03-03 15:35:00,exit_TimeExitRule_2022-03-03 15:40:00,Time threshold reached,False,,3268,3268,0
2022-03-04 09:50:00,2022-03-04 09:50:00,long,92.181232,76.22,76.22,0.0,0.0,0.0,entry_long_2022-03-04 09:45:00,exit_VWAPExitRule_2022-03-04 09:50:00,VWAP Cross Down,False,,3276,3276,0
2022-03-04 10:00:00,2022-03-04 10:00:00,long,85.383356,75.44,75.44,0.0,0.0,0.0,entry_long_2022-03-04 09:55:00,exit_VWAPExitRule_2022-03-04 10:00:00,VWAP Cross Down,False,,3278,3278,0
2022-03-04 10:10:00,2022-03-04 10:10:00,long,81.333361,74.64,74.64,0.0,0.0,0.0,entry_long_2022-03-04 10:05:00,exit_VWAPExitRule_2022-03-04 10:10:00,VWAP Cross Down,False,,3280,3280,0
2022-03-04 10:25:00,2022-03-04 10:25:00,long,82.366726,74.44,74.44,0.0,0.0,0.0,entry_long_2022-03-04 10:20:00,exit_VWAPExitRule_2022-03-04 10:25:00,VWAP Cross Down,False,,3283,3283,0
2022-03-04 10:35:00,2022-03-04 10:35:00,long,82.620065,74.42,74.42,0.0,0.0,0.0,entry_long_2022-03-04 10:30:00,exit_VWAPExitRule_2022-03-04 10:35:00,VWAP Cross Down,False,,3285,3285,0
2022-03-04 10:45:00,2022-03-04 10:45:00,long,82.949883,74.33,74.33,0.0,0.0,0.0,entry_long_2022-03-04 10:40:00,exit_VWAPExitRule_2022-03-04 10:45:00,VWAP Cross Down,False,,3287,3287,0
2022-03-07 10:15:00,2022-03-07 15:40:00,short,116.131413,71.46,70.03,166.06792058999915,0.0,166.06792058999915,entry_short_2022-03-07 10:10:00,exit_TimeExitRule_2022-03-07 15:40:00,Time threshold reached,False,,3359,3424,65
2022-03-08 10:05:00,2022-03-08 10:15:00,short,79.261556,67.87,68.23,-28.534160159999953,0.0,-28.534160159999953,entry_short_2022-03-08 10:00:00,exit_VWAPExitRule_2022-03-08 10:15:00,VWAP Cross Up,False,,3435,3437,2
2022-03-08 10:30:00,2022-03-08 10:55:00,short,73.572657,67.935,67.99,-4.046496134999456,0.0,-4.046496134999456,entry_short_2022-03-08 10:25:00,exit_VWAPExitRule_2022-03-08 10:55:00,VWAP Cross Up,False,,3440,3445,5
2022-03-08 12:20:00,2022-03-08 14:00:00,long,104.002452,70.22,69.07,-119.6028198000006,0.0,-119.6028198000006,entry_long_2022-03-08 12:15:00,exit_VWAPExitRule_2022-03-08 14:00:00,VWAP Cross Down,False,,3462,3482,20
2022-03-08 15:05:00,2022-03-08 15:40:00,long,171.918661,70.02,69.53,-84.24014388999912,0.0,-84.24014388999912,entry_long_2022-03-08 15:00:00,exit_TimeExitRule_2022-03-08 15:40:00,Time threshold reached,False,,3495,3502,7
2022-03-09 10:05:00,2022-03-09 15:40:00,long,46.989385,72.45,73.485,48.63401347499984,0.0,48.63401347499984,entry_long_2022-03-09 10:00:00,exit_TimeExitRule_2022-03-09 15:40:00,Time threshold reached,False,,3513,3580,67
2022-03-10 11:05:00,2022-03-10 12:20:00,short,116.34472,70.62,71.18,-65.15304320000025,0.0,-65.15304320000025,entry_short_2022-03-10 11:00:00,exit_VWAPExitRule_2022-03-10 12:20:00,VWAP Cross Up,False,,3603,3618,15
2022-03-10 13:15:00,2022-03-10 14:00:00,short,220.22654,70.63,71.02,-85.88835060000012,0.0,-85.88835060000012,entry_short_2022-03-10 13:10:00,exit_VWAPExitRule_2022-03-10 14:00:00,VWAP Cross Up,False,,3629,3638,9
2022-03-11 10:20:00,2022-03-11 15:40:00,short,94.752321,71.24,70.11,107.07012272999957,0.0,107.07012272999957,entry_short_2022-03-11 10:15:00,exit_TimeExitRule_2022-03-11 15:40:00,Time threshold reached,False,,3672,3736,64
2022-03-16 10:20:00,2022-03-16 11:35:00,long,55.063715,73.53,73.22,-17.069751650000125,0.0,-17.069751650000125,entry_long_2022-03-16 10:15:00,exit_VWAPExitRule_2022-03-16 11:35:00,VWAP Cross Down,False,,3906,3921,15
2022-03-16 14:15:00,2022-03-16 15:25:00,short,143.121542,71.3,72.64,-191.7828662800005,0.0,-191.7828662800005,entry_short_2022-03-16 14:10:00,exit_VWAPExitRule_2022-03-16 15:25:00,VWAP Cross Up,False,,3953,3967,14
2022-03-17 10:05:00,2022-03-17 10:15:00,long,69.591353,72.95,72.59,-25.05288707999996,0.0,-25.05288707999996,entry_long_2022-03-17 10:00:00,exit_VWAPExitRule_2022-03-17 10:15:00,VWAP Cross Down,False,,3981,3983,2
2022-03-17 12:25:00,2022-03-17 15:40:00,long,290.28069,72.96,73.41,130.6263105000008,0.0,130.6263105000008,entry_long_2022-03-17 12:20:00,exit_TimeExitRule_2022-03-17 15:40:00,Time threshold reached,False,,4009,4048,39
2022-03-18 10:05:00,2022-03-18 15:40:00,long,126.281726,73.4,74.5,138.90989859999928,0.0,138.90989859999928,entry_long_2022-03-18 10:00:00,exit_TimeExitRule_2022-03-18 15:40:00,Time threshold reached,False,,4059,4126,67
2022-03-21 10:30:00,2022-03-21 10:55:00,short,146.256859,73.075,73.62,-79.70998815500025,0.0,-79.70998815500025,entry_short_2022-03-21 10:25:00,exit_VWAPExitRule_2022-03-21 10:55:00,VWAP Cross Up,False,,4142,4147,5
2022-03-24 10:00:00,2022-03-24 10:15:00,long,33.662178,75.96,75.51,-15.147980099999616,0.0,-15.147980099999616,entry_long_2022-03-24 09:55:00,exit_VWAPExitRule_2022-03-24 10:15:00,VWAP Cross Down,False,,4370,4373,3
2022-03-24 10:50:00,2022-03-24 15:40:00,long,32.68183,76.01,76.94,30.394101899999757,0.0,30.394101899999757,entry_long_2022-03-24 10:45:00,exit_TimeExitRule_2022-03-24 15:40:00,Time threshold reached,False,,4380,4438,58
2022-03-28 11:35:00,2022-03-28 15:15:00,short,177.006404,76.615,77.4,-138.9500271400019,0.0,-138.9500271400019,entry_short_2022-03-28 11:30:00,exit_VWAPExitRule_2022-03-28 15:15:00,VWAP Cross Up,False,,4545,4589,44
2022-03-30 15:20:00,2022-03-30 15:40:00,short,282.284489,76.295,76.295,-0.0,0.0,-0.0,entry_short_2022-03-30 15:15:00,exit_TimeExitRule_2022-03-30 15:40:00,Time threshold reached,False,,4746,4750,4
2022-03-31 09:55:00,2022-03-31 10:10:00,short,68.154249,74.21,74.01,13.630849799999224,0.0,13.630849799999224,entry_short_2022-03-31 09:50:00,exit_VWAPExitRule_2022-03-31 10:10:00,VWAP Cross Up,False,,4759,4762,3
2022-03-31 15:25:00,2022-03-31 15:40:00,short,458.087961,74.24,74.09,68.7131941499961,0.0,68.7131941499961,entry_short_2022-03-31 15:20:00,exit_TimeExitRule_2022-03-31 15:40:00,Time threshold reached,False,,4825,4828,3
2022-04-01 12:05:00,2022-04-01 15:40:00,short,219.395503,71.57,71.385,40.58816805499738,0.0,40.58816805499738,entry_short_2022-04-01 12:00:00,exit_TimeExitRule_2022-04-01 15:40:00,Time threshold reached,False,,4863,4906,43
2022-04-04 11:15:00,2022-04-04 12:30:00,long,228.547373,76.04,75.8,-54.85136952000208,0.0,-54.85136952000208,entry_long_2022-04-04 11:10:00,exit_VWAPExitRule_2022-04-04 12:30:00,VWAP Cross Down,False,,4931,4946,15
2022-04-04 14:45:00,2022-04-04 15:40:00,long,398.915539,75.99,76.275,113.69092861500431,0.0,113.69092861500431,entry_long_2022-04-04 14:40:00,exit_TimeExitRule_2022-04-04 15:40:00,Time threshold reached,False,,4973,4984,11
2022-04-05 12:45:00,2022-04-05 15:40:00,short,308.22925,73.47,73.6887,-67.40973697499949,0.0,-67.40973697499949,entry_short_2022-04-05 12:40:00,exit_TimeExitRule_2022-04-05 15:40:00,Time threshold reached,False,,5027,5062,35
2022-04-07 11:55:00,2022-04-07 15:00:00,short,178.615005,71.65,72.25,-107.16900299999898,0.0,-107.16900299999898,entry_short_2022-04-07 11:50:00,exit_VWAPExitRule_2022-04-07 15:00:00,VWAP Cross Up,False,,5173,5210,37
2022-04-12 15:05:00,2022-04-12 15:40:00,short,348.053924,70.23,70.59,-125.2994126399998,0.0,-125.2994126399998,entry_short_2022-04-12 15:00:00,exit_TimeExitRule_2022-04-12 15:40:00,Time threshold reached,False,,5444,5451,7
2022-04-14 10:10:00,2022-04-14 11:25:00,short,106.767978,69.87,70.15,-29.89503384000012,0.0,-29.89503384000012,entry_short_2022-04-14 10:05:00,exit_VWAPExitRule_2022-04-14 11:25:00,VWAP Cross Up,False,,5541,5556,15
2022-04-14 11:45:00,2022-04-14 15:40:00,short,211.335916,69.69,69.1,124.68819044000072,0.0,124.68819044000072,entry_short_2022-04-14 11:40:00,exit_TimeExitRule_2022-04-14 15:40:00,Time threshold reached,False,,5560,5607,47
2022-04-21 11:40:00,2022-04-21 15:40:00,short,150.259524,70.62,69.98,96.16609536000009,0.0,96.16609536000009,entry_short_2022-04-21 11:35:00,exit_TimeExitRule_2022-04-21 15:40:00,Time threshold reached,False,,5871,5919,48
2022-04-22 14:55:00,2022-04-22 15:30:00,short,287.726904,65.28,65.815,-153.933893639999,0.0,-153.933893639999,entry_short_2022-04-22 14:50:00,exit_VWAPExitRule_2022-04-22 15:30:00,VWAP Cross Up,False,,5988,5995,7
2022-04-25 14:10:00,2022-04-25 15:40:00,long,140.208483,66.79,68.02,172.45643408999857,0.0,172.45643408999857,entry_long_2022-04-25 14:05:00,exit_TimeExitRule_2022-04-25 15:40:00,Time threshold reached,False,,6057,6075,18
2022-04-26 11:05:00,2022-04-26 12:25:00,short,120.703822,65.215,65.73,-62.16246833000007,0.0,-62.16246833000007,entry_short_2022-04-26 11:00:00,exit_VWAPExitRule_2022-04-26 12:25:00,VWAP Cross Up,False,,6098,6114,16
2022-04-27 09:50:00,2022-04-27 09:55:00,long,141.585145,65.61,65.47,-19.82192030000008,0.0,-19.82192030000008,entry_long_2022-04-27 09:45:00,exit_VWAPExitRule_2022-04-27 09:55:00,VWAP Cross Down,False,,6161,6162,1
2022-04-28 12:25:00,2022-04-28 15:40:00,long,160.321541,65.6,66.21,97.7961400099999,0.0,97.7961400099999,entry_long_2022-04-28 12:20:00,exit_TimeExitRule_2022-04-28 15:40:00,Time threshold reached,False,,6270,6309,39
2022-04-29 10:00:00,2022-04-29 10:15:00,long,117.567229,67.25,67.15,-11.756722899999332,0.0,-11.756722899999332,entry_long_2022-04-29 09:55:00,exit_VWAPExitRule_2022-04-29 10:15:00,VWAP Cross Down,False,,6319,6322,3
2022-05-02 09:50:00,2022-05-02 10:10:00,long,130.912228,66.47,66.91,57.6013803199997,0.0,57.6013803199997,entry_long_2022-05-02 09:45:00,exit_VWAPExitRule_2022-05-02 10:10:00,VWAP Cross Down,False,,6395,6399,4
2022-05-02 10:20:00,2022-05-02 10:20:00,long,100.913747,66.27,66.27,0.0,0.0,0.0,entry_long_2022-05-02 10:15:00,exit_VWAPExitRule_2022-05-02 10:20:00,VWAP Cross Down,False,,6401,6401,0
2022-05-02 10:30:00,2022-05-02 10:35:00,long,95.11088,66.8,66.7,-9.511087999999459,0.0,-9.511087999999459,entry_long_2022-05-02 10:25:00,exit_VWAPExitRule_2022-05-02 10:35:00,VWAP Cross Down,False,,6403,6404,1
2022-05-02 10:45:00,2022-05-02 10:45:00,long,90.190667,66.22,66.22,0.0,0.0,0.0,entry_long_2022-05-02 10:40:00,exit_VWAPExitRule_2022-05-02 10:45:00,VWAP Cross Down,False,,6406,6406,0
2022-05-02 11:15:00,2022-05-02 11:15:00,long,109.674218,66.07,66.07,0.0,0.0,0.0,entry_long_2022-05-02 11:10:00,exit_VWAPExitRule_2022-05-02 11:15:00,VWAP Cross Down,False,,6412,6412,0
2022-05-02 12:00:00,2022-05-02 12:00:00,long,162.610002,66.07,66.07,0.0,0.0,0.0,entry_long_2022-05-02 11:55:00,exit_VWAPExitRule_2022-05-02 12:00:00,VWAP Cross Down,False,,6421,6421,0
2022-05-02 12:20:00,2022-05-02 12:20:00,long,168.016897,66.12,66.12,0.0,0.0,0.0,entry_long_2022-05-02 12:15:00,exit_VWAPExitRule_2022-05-02 12:20:00,VWAP Cross Down,False,,6425,6425,0
2022-05-02 12:35:00,2022-05-02 12:35:00,long,166.186932,66.21,66.21,0.0,0.0,0.0,entry_long_2022-05-02 12:30:00,exit_VWAPExitRule_2022-05-02 12:35:00,VWAP Cross Down,False,,6428,6428,0
2022-05-02 15:35:00,2022-05-02 15:35:00,long,145.738658,66.14,66.14,0.0,0.0,0.0,entry_long_2022-05-02 15:30:00,exit_VWAPExitRule_2022-05-02 15:35:00,VWAP Cross Down,False,,6464,6464,0
2022-05-03 10:00:00,2022-05-03 14:30:00,long,34.88838,64.05,64.14,3.1399542000001186,0.0,3.1399542000001186,entry_long_2022-05-03 09:55:00,exit_VWAPExitRule_2022-05-03 14:30:00,VWAP Cross Down,False,,6475,6529,54
2022-05-03 14:40:00,2022-05-03 14:40:00,long,254.3952,63.84,63.84,0.0,0.0,0.0,entry_long_2022-05-03 14:35:00,exit_VWAPExitRule_2022-05-03 14:40:00,VWAP Cross Down,False,,6531,6531,0
2022-05-03 14:50:00,2022-05-03 14:50:00,long,246.75741,63.90999999999999,63.91,1.753316851704767e-12,0.0,1.753316851704767e-12,entry_long_2022-05-03 14:45:00,exit_VWAPExitRule_2022-05-03 14:50:00,VWAP Cross Down,False,,6533,6533,0
2022-05-03 15:00:00,2022-05-03 15:20:00,long,220.416334,64.13,64.04,-19.83747005999762,0.0,-19.83747005999762,entry_long_2022-05-03 14:55:00,exit_VWAPExitRule_2022-05-03 15:20:00,VWAP Cross Down,False,,6535,6539,4
2022-05-03 15:30:00,2022-05-03 15:40:00,long,202.627233,64.14,64.08,-12.15763398000046,0.0,-12.15763398000046,entry_long_2022-05-03 15:25:00,exit_TimeExitRule_2022-05-03 15:40:00,Time threshold reached,False,,6541,6543,2
2022-05-04 10:10:00,2022-05-04 10:20:00,short,86.946704,62.47,62.71,-20.867208960000173,0.0,-20.867208960000173,entry_short_2022-05-04 10:05:00,exit_VWAPExitRule_2022-05-04 10:20:00,VWAP Cross Up,False,,6555,6557,2
2022-05-04 11:00:00,2022-05-04 11:50:00,short,190.062915,62.599999999999994,62.57,5.701887449998866,0.0,5.701887449998866,entry_short_2022-05-04 10:55:00,exit_VWAPExitRule_2022-05-04 11:50:00,VWAP Cross Up,False,,6565,6575,10
2022-05-04 13:55:00,2022-05-04 15:40:00,long,217.693342,64.36,66.01,359.19401430000124,0.0,359.19401430000124,entry_long_2022-05-04 13:50:00,exit_TimeExitRule_2022-05-04 15:40:00,Time threshold reached,False,,6600,6621,21
2022-05-05 10:40:00,2022-05-05 13:00:00,short,100.636955,63.07,63.32,-25.15923875,0.0,-25.15923875,entry_short_2022-05-05 10:35:00,exit_VWAPExitRule_2022-05-05 13:00:00,VWAP Cross Up,False,,6639,6667,28
2022-05-05 13:40:00,2022-05-05 15:40:00,short,234.707749,63.175,63.03,34.03262360499907,0.0,34.03262360499907,entry_short_2022-05-05 13:35:00,exit_TimeExitRule_2022-05-05 15:40:00,Time threshold reached,False,,6675,6699,24
2022-05-06 09:55:00,2022-05-06 10:10:00,short,64.374723,60.5,60.75,-16.09368075,0.0,-16.09368075,entry_short_2022-05-06 09:50:00,exit_VWAPExitRule_2022-05-06 10:10:00,VWAP Cross Up,False,,6708,6711,3
2022-05-06 15:10:00,2022-05-06 15:40:00,short,248.580239,60.61,60.9199,-77.03501606609974,0.0,-77.03501606609974,entry_short_2022-05-06 15:05:00,exit_TimeExitRule_2022-05-06 15:40:00,Time threshold reached,False,,6771,6777,6
2022-05-09 11:30:00,2022-05-09 12:10:00,short,223.114124,57.51,58.099999999999994,-131.63733315999917,0.0,-131.63733315999917,entry_short_2022-05-09 11:25:00,exit_VWAPExitRule_2022-05-09 12:10:00,VWAP Cross Up,False,,6805,6813,8
2022-05-09 13:55:00,2022-05-09 15:40:00,short,227.15609,57.449999999999996,57.355,21.579828549999743,0.0,21.579828549999743,entry_short_2022-05-09 13:50:00,exit_TimeExitRule_2022-05-09 15:40:00,Time threshold reached,False,,6834,6855,21
2022-05-10 11:05:00,2022-05-10 12:00:00,short,155.502832,57.71,57.9,-29.54553807999965,0.0,-29.54553807999965,entry_short_2022-05-10 11:00:00,exit_VWAPExitRule_2022-05-10 12:00:00,VWAP Cross Up,False,,6878,6889,11
2022-05-10 14:00:00,2022-05-10 15:40:00,long,214.381936,59.68,58.96,-154.35499391999974,0.0,-154.35499391999974,entry_long_2022-05-10 13:55:00,exit_TimeExitRule_2022-05-10 15:40:00,Time threshold reached,False,,6913,6933,20
2022-05-11 09:50:00,2022-05-11 10:50:00,long,108.936912,59.650000000000006,59.1,-59.91530160000047,0.0,-59.91530160000047,entry_long_2022-05-11 09:45:00,exit_VWAPExitRule_2022-05-11 10:50:00,VWAP Cross Down,False,,6941,6953,12
2022-05-11 13:30:00,2022-05-11 15:40:00,short,180.051817,57.550000000000004,57.16,70.22020863000138,0.0,70.22020863000138,entry_short_2022-05-11 13:25:00,exit_TimeExitRule_2022-05-11 15:40:00,Time threshold reached,False,,6985,7011,26
2022-05-12 10:10:00,2022-05-12 13:35:00,long,111.957736,57.45,57.97,58.21802271999955,0.0,58.21802271999955,entry_long_2022-05-12 10:05:00,exit_VWAPExitRule_2022-05-12 13:35:00,VWAP Cross Down,False,,7023,7064,41
2022-05-12 13:45:00,2022-05-12 13:45:00,long,225.939706,57.864999999999995,57.864999999999995,0.0,0.0,0.0,entry_long_2022-05-12 13:40:00,exit_VWAPExitRule_2022-05-12 13:45:00,VWAP Cross Down,False,,7066,7066,0
